,b1,b2,b3,b4
5670,0.42,0.09,0.39,0.10000000000000009
5671,0.42,0.09,0.42,0.07000000000000012
5672,0.42,0.09,0.44999999999999996,0.04000000000000015
5673,0.42,0.09,0.48,0.01000000000000012
5674,0.42,0.12,0.0,0.4600000000000001
5675,0.42,0.12,0.03,0.43000000000000005
5676,0.42,0.12,0.06,0.4000000000000001
5677,0.42,0.12,0.09,0.3700000000000001
5678,0.42,0.12,0.12,0.3400000000000001
5679,0.42,0.12,0.15,0.31000000000000005
5680,0.42,0.12,0.18,0.2800000000000001
5681,0.42,0.12,0.21,0.2500000000000001
5682,0.42,0.12,0.24,0.22000000000000008
5683,0.42,0.12,0.27,0.19000000000000006
5684,0.42,0.12,0.3,0.1600000000000001
5685,0.42,0.12,0.32999999999999996,0.13000000000000012
5686,0.42,0.12,0.36,0.10000000000000009
5687,0.42,0.12,0.39,0.07000000000000006
5688,0.42,0.12,0.42,0.04000000000000009
5689,0.42,0.12,0.44999999999999996,0.01000000000000012
5690,0.42,0.15,0.0,0.43000000000000005
5691,0.42,0.15,0.03,0.4
5692,0.42,0.15,0.06,0.37000000000000005
5693,0.42,0.15,0.09,0.3400000000000001
5694,0.42,0.15,0.12,0.31000000000000005
5695,0.42,0.15,0.15,0.28
5696,0.42,0.15,0.18,0.25000000000000006
5697,0.42,0.15,0.21,0.22000000000000006
5698,0.42,0.15,0.24,0.19000000000000006
5699,0.42,0.15,0.27,0.16000000000000003
5700,0.42,0.15,0.3,0.13000000000000006
5701,0.42,0.15,0.32999999999999996,0.10000000000000009
5702,0.42,0.15,0.36,0.07000000000000006
5703,0.42,0.15,0.39,0.040000000000000036
5704,0.42,0.15,0.42,0.010000000000000064
5705,0.42,0.18,0.0,0.4000000000000001
5706,0.42,0.18,0.03,0.3700000000000001
5707,0.42,0.18,0.06,0.3400000000000001
5708,0.42,0.18,0.09,0.31000000000000005
5709,0.42,0.18,0.12,0.2800000000000001
5710,0.42,0.18,0.15,0.2500000000000001
5711,0.42,0.18,0.18,0.22000000000000008
5712,0.42,0.18,0.21,0.19000000000000009
5713,0.42,0.18,0.24,0.1600000000000001
5714,0.42,0.18,0.27,0.13000000000000006
5715,0.42,0.18,0.3,0.10000000000000009
5716,0.42,0.18,0.32999999999999996,0.07000000000000012
5717,0.42,0.18,0.36,0.04000000000000009
5718,0.42,0.18,0.39,0.010000000000000064
5719,0.42,0.21,0.0,0.3700000000000001
5720,0.42,0.21,0.03,0.3400000000000001
5721,0.42,0.21,0.06,0.3100000000000001
5722,0.42,0.21,0.09,0.28000000000000014
5723,0.42,0.21,0.12,0.2500000000000001
5724,0.42,0.21,0.15,0.2200000000000001
5725,0.42,0.21,0.18,0.1900000000000001
5726,0.42,0.21,0.21,0.16000000000000011
5727,0.42,0.21,0.24,0.13000000000000012
5728,0.42,0.21,0.27,0.10000000000000009
5729,0.42,0.21,0.3,0.07000000000000012
5730,0.42,0.21,0.32999999999999996,0.04000000000000015
5731,0.42,0.21,0.36,0.01000000000000012
5732,0.42,0.24,0.0,0.3400000000000001
5733,0.42,0.24,0.03,0.31000000000000005
5734,0.42,0.24,0.06,0.2800000000000001
5735,0.42,0.24,0.09,0.2500000000000001
5736,0.42,0.24,0.12,0.22000000000000008
5737,0.42,0.24,0.15,0.19000000000000009
5738,0.42,0.24,0.18,0.1600000000000001
5739,0.42,0.24,0.21,0.1300000000000001
5740,0.42,0.24,0.24,0.10000000000000009
5741,0.42,0.24,0.27,0.07000000000000006
5742,0.42,0.24,0.3,0.04000000000000009
5743,0.42,0.24,0.32999999999999996,0.01000000000000012
5744,0.42,0.27,0.0,0.31000000000000005
5745,0.42,0.27,0.03,0.28
5746,0.42,0.27,0.06,0.25000000000000006
5747,0.42,0.27,0.09,0.22000000000000006
5748,0.42,0.27,0.12,0.19000000000000006
5749,0.42,0.27,0.15,0.16000000000000006
5750,0.42,0.27,0.18,0.13000000000000006
5751,0.42,0.27,0.21,0.10000000000000006
5752,0.42,0.27,0.24,0.07000000000000006
5753,0.42,0.27,0.27,0.040000000000000036
5754,0.42,0.27,0.3,0.010000000000000064
5755,0.42,0.3,0.0,0.2800000000000001
5756,0.42,0.3,0.03,0.2500000000000001
5757,0.42,0.3,0.06,0.22000000000000008
5758,0.42,0.3,0.09,0.19000000000000009
5759,0.42,0.3,0.12,0.1600000000000001
5760,0.42,0.3,0.15,0.1300000000000001
5761,0.42,0.3,0.18,0.10000000000000009
5762,0.42,0.3,0.21,0.07000000000000009
5763,0.42,0.3,0.24,0.04000000000000009
5764,0.42,0.3,0.27,0.010000000000000064
5765,0.42,0.32999999999999996,0.0,0.2500000000000001
5766,0.42,0.32999999999999996,0.03,0.2200000000000001
5767,0.42,0.32999999999999996,0.06,0.1900000000000001
5768,0.42,0.32999999999999996,0.09,0.16000000000000011
5769,0.42,0.32999999999999996,0.12,0.13000000000000012
5770,0.42,0.32999999999999996,0.15,0.10000000000000012
5771,0.42,0.32999999999999996,0.18,0.07000000000000012
5772,0.42,0.32999999999999996,0.21,0.04000000000000012
5773,0.42,0.32999999999999996,0.24,0.01000000000000012
5774,0.42,0.36,0.0,0.22000000000000008
5775,0.42,0.36,0.03,0.19000000000000009
5776,0.42,0.36,0.06,0.1600000000000001
5777,0.42,0.36,0.09,0.1300000000000001
5778,0.42,0.36,0.12,0.10000000000000009
5779,0.42,0.36,0.15,0.07000000000000009
5780,0.42,0.36,0.18,0.04000000000000009
5781,0.42,0.36,0.21,0.010000000000000092
5782,0.42,0.39,0.0,0.19000000000000006
5783,0.42,0.39,0.03,0.16000000000000006
5784,0.42,0.39,0.06,0.13000000000000006
5785,0.42,0.39,0.09,0.10000000000000006
5786,0.42,0.39,0.12,0.07000000000000006
5787,0.42,0.39,0.15,0.04000000000000006
5788,0.42,0.39,0.18,0.010000000000000064
5789,0.42,0.42,0.0,0.1600000000000001
5790,0.42,0.42,0.03,0.1300000000000001
5791,0.42,0.42,0.06,0.10000000000000009
5792,0.42,0.42,0.09,0.07000000000000009
5793,0.42,0.42,0.12,0.04000000000000009
5794,0.42,0.42,0.15,0.010000000000000092
5795,0.42,0.44999999999999996,0.0,0.13000000000000012
5796,0.42,0.44999999999999996,0.03,0.10000000000000012
5797,0.42,0.44999999999999996,0.06,0.07000000000000012
5798,0.42,0.44999999999999996,0.09,0.04000000000000012
5799,0.42,0.44999999999999996,0.12,0.01000000000000012
5800,0.42,0.48,0.0,0.10000000000000009
5801,0.42,0.48,0.03,0.07000000000000009
5802,0.42,0.48,0.06,0.04000000000000009
5803,0.42,0.48,0.09,0.010000000000000092
5804,0.42,0.51,0.0,0.07000000000000006
5805,0.42,0.51,0.03,0.04000000000000006
5806,0.42,0.51,0.06,0.010000000000000064
5807,0.42,0.54,0.0,0.040000000000000036
5808,0.42,0.54,0.03,0.010000000000000037
5809,0.42,0.57,0.0,0.01000000000000012
5810,0.44999999999999996,0.0,0.0,0.55
5811,0.44999999999999996,0.0,0.03,0.52
5812,0.44999999999999996,0.0,0.06,0.49000000000000005
5813,0.44999999999999996,0.0,0.09,0.4600000000000001
5814,0.44999999999999996,0.0,0.12,0.43000000000000005
5815,0.44999999999999996,0.0,0.15,0.4
5816,0.44999999999999996,0.0,0.18,0.37000000000000005
5817,0.44999999999999996,0.0,0.21,0.3400000000000001
5818,0.44999999999999996,0.0,0.24,0.31000000000000005
5819,0.44999999999999996,0.0,0.27,0.28
5820,0.44999999999999996,0.0,0.3,0.25000000000000006
5821,0.44999999999999996,0.0,0.32999999999999996,0.22000000000000008
5822,0.44999999999999996,0.0,0.36,0.19000000000000006
5823,0.44999999999999996,0.0,0.39,0.16000000000000003
5824,0.44999999999999996,0.0,0.42,0.13000000000000006
5825,0.44999999999999996,0.0,0.44999999999999996,0.10000000000000009
5826,0.44999999999999996,0.0,0.48,0.07000000000000006
5827,0.44999999999999996,0.0,0.51,0.040000000000000036
5828,0.44999999999999996,0.0,0.54,0.010000000000000009
5829,0.44999999999999996,0.03,0.0,0.52
5830,0.44999999999999996,0.03,0.03,0.49
5831,0.44999999999999996,0.03,0.06,0.46
5832,0.44999999999999996,0.03,0.09,0.43000000000000005
5833,0.44999999999999996,0.03,0.12,0.4
5834,0.44999999999999996,0.03,0.15,0.37
5835,0.44999999999999996,0.03,0.18,0.34
5836,0.44999999999999996,0.03,0.21,0.31000000000000005
5837,0.44999999999999996,0.03,0.24,0.28
5838,0.44999999999999996,0.03,0.27,0.25
5839,0.44999999999999996,0.03,0.3,0.22000000000000003
5840,0.44999999999999996,0.03,0.32999999999999996,0.19000000000000006
5841,0.44999999999999996,0.03,0.36,0.16000000000000003
5842,0.44999999999999996,0.03,0.39,0.13
5843,0.44999999999999996,0.03,0.42,0.10000000000000003
5844,0.44999999999999996,0.03,0.44999999999999996,0.07000000000000006
5845,0.44999999999999996,0.03,0.48,0.040000000000000036
5846,0.44999999999999996,0.03,0.51,0.010000000000000009
5847,0.44999999999999996,0.06,0.0,0.49000000000000005
5848,0.44999999999999996,0.06,0.03,0.4600000000000001
5849,0.44999999999999996,0.06,0.06,0.43000000000000005
5850,0.44999999999999996,0.06,0.09,0.4
5851,0.44999999999999996,0.06,0.12,0.37000000000000005
5852,0.44999999999999996,0.06,0.15,0.3400000000000001
5853,0.44999999999999996,0.06,0.18,0.31000000000000005
5854,0.44999999999999996,0.06,0.21,0.28
5855,0.44999999999999996,0.06,0.24,0.25000000000000006
5856,0.44999999999999996,0.06,0.27,0.22000000000000003
5857,0.44999999999999996,0.06,0.3,0.19000000000000006
5858,0.44999999999999996,0.06,0.32999999999999996,0.1600000000000001
5859,0.44999999999999996,0.06,0.36,0.13000000000000006
5860,0.44999999999999996,0.06,0.39,0.10000000000000003
5861,0.44999999999999996,0.06,0.42,0.07000000000000006
5862,0.44999999999999996,0.06,0.44999999999999996,0.04000000000000009
5863,0.44999999999999996,0.06,0.48,0.010000000000000064
5864,0.44999999999999996,0.09,0.0,0.4600000000000001
5865,0.44999999999999996,0.09,0.03,0.43000000000000005
5866,0.44999999999999996,0.09,0.06,0.4000000000000001
5867,0.44999999999999996,0.09,0.09,0.3700000000000001
5868,0.44999999999999996,0.09,0.12,0.3400000000000001
5869,0.44999999999999996,0.09,0.15,0.31000000000000005
5870,0.44999999999999996,0.09,0.18,0.2800000000000001
5871,0.44999999999999996,0.09,0.21,0.2500000000000001
5872,0.44999999999999996,0.09,0.24,0.22000000000000008
5873,0.44999999999999996,0.09,0.27,0.19000000000000006
5874,0.44999999999999996,0.09,0.3,0.1600000000000001
5875,0.44999999999999996,0.09,0.32999999999999996,0.13000000000000012
5876,0.44999999999999996,0.09,0.36,0.10000000000000009
5877,0.44999999999999996,0.09,0.39,0.07000000000000006
5878,0.44999999999999996,0.09,0.42,0.04000000000000009
5879,0.44999999999999996,0.09,0.44999999999999996,0.01000000000000012
5880,0.44999999999999996,0.12,0.0,0.43000000000000005
5881,0.44999999999999996,0.12,0.03,0.4
5882,0.44999999999999996,0.12,0.06,0.37000000000000005
5883,0.44999999999999996,0.12,0.09,0.3400000000000001
5884,0.44999999999999996,0.12,0.12,0.31000000000000005
5885,0.44999999999999996,0.12,0.15,0.28
5886,0.44999999999999996,0.12,0.18,0.25000000000000006
5887,0.44999999999999996,0.12,0.21,0.22000000000000006
5888,0.44999999999999996,0.12,0.24,0.19000000000000006
5889,0.44999999999999996,0.12,0.27,0.16000000000000003
5890,0.44999999999999996,0.12,0.3,0.13000000000000006
5891,0.44999999999999996,0.12,0.32999999999999996,0.10000000000000009
5892,0.44999999999999996,0.12,0.36,0.07000000000000006
5893,0.44999999999999996,0.12,0.39,0.040000000000000036
5894,0.44999999999999996,0.12,0.42,0.010000000000000064
5895,0.44999999999999996,0.15,0.0,0.4
5896,0.44999999999999996,0.15,0.03,0.37
5897,0.44999999999999996,0.15,0.06,0.34
5898,0.44999999999999996,0.15,0.09,0.31000000000000005
5899,0.44999999999999996,0.15,0.12,0.28
5900,0.44999999999999996,0.15,0.15,0.25
5901,0.44999999999999996,0.15,0.18,0.22000000000000003
5902,0.44999999999999996,0.15,0.21,0.19000000000000003
5903,0.44999999999999996,0.15,0.24,0.16000000000000003
5904,0.44999999999999996,0.15,0.27,0.13
5905,0.44999999999999996,0.15,0.3,0.10000000000000003
5906,0.44999999999999996,0.15,0.32999999999999996,0.07000000000000006
5907,0.44999999999999996,0.15,0.36,0.040000000000000036
5908,0.44999999999999996,0.15,0.39,0.010000000000000009
5909,0.44999999999999996,0.18,0.0,0.37000000000000005
5910,0.44999999999999996,0.18,0.03,0.3400000000000001
5911,0.44999999999999996,0.18,0.06,0.31000000000000005
5912,0.44999999999999996,0.18,0.09,0.28
5913,0.44999999999999996,0.18,0.12,0.25000000000000006
5914,0.44999999999999996,0.18,0.15,0.22000000000000006
5915,0.44999999999999996,0.18,0.18,0.19000000000000006
5916,0.44999999999999996,0.18,0.21,0.16000000000000006
5917,0.44999999999999996,0.18,0.24,0.13000000000000006
5918,0.44999999999999996,0.18,0.27,0.10000000000000003
5919,0.44999999999999996,0.18,0.3,0.07000000000000006
5920,0.44999999999999996,0.18,0.32999999999999996,0.04000000000000009
5921,0.44999999999999996,0.18,0.36,0.010000000000000064
5922,0.44999999999999996,0.21,0.0,0.3400000000000001
5923,0.44999999999999996,0.21,0.03,0.31000000000000005
5924,0.44999999999999996,0.21,0.06,0.2800000000000001
5925,0.44999999999999996,0.21,0.09,0.2500000000000001
5926,0.44999999999999996,0.21,0.12,0.22000000000000008
5927,0.44999999999999996,0.21,0.15,0.19000000000000009
5928,0.44999999999999996,0.21,0.18,0.1600000000000001
5929,0.44999999999999996,0.21,0.21,0.1300000000000001
5930,0.44999999999999996,0.21,0.24,0.10000000000000009
5931,0.44999999999999996,0.21,0.27,0.07000000000000006
5932,0.44999999999999996,0.21,0.3,0.04000000000000009
5933,0.44999999999999996,0.21,0.32999999999999996,0.01000000000000012
5934,0.44999999999999996,0.24,0.0,0.31000000000000005
5935,0.44999999999999996,0.24,0.03,0.28
5936,0.44999999999999996,0.24,0.06,0.25000000000000006
5937,0.44999999999999996,0.24,0.09,0.22000000000000006
5938,0.44999999999999996,0.24,0.12,0.19000000000000006
5939,0.44999999999999996,0.24,0.15,0.16000000000000006
5940,0.44999999999999996,0.24,0.18,0.13000000000000006
5941,0.44999999999999996,0.24,0.21,0.10000000000000006
5942,0.44999999999999996,0.24,0.24,0.07000000000000006
5943,0.44999999999999996,0.24,0.27,0.040000000000000036
5944,0.44999999999999996,0.24,0.3,0.010000000000000064
5945,0.44999999999999996,0.27,0.0,0.28
5946,0.44999999999999996,0.27,0.03,0.25
5947,0.44999999999999996,0.27,0.06,0.22000000000000003
5948,0.44999999999999996,0.27,0.09,0.19000000000000003
5949,0.44999999999999996,0.27,0.12,0.16000000000000003
5950,0.44999999999999996,0.27,0.15,0.13000000000000003
5951,0.44999999999999996,0.27,0.18,0.10000000000000003
5952,0.44999999999999996,0.27,0.21,0.07000000000000003
5953,0.44999999999999996,0.27,0.24,0.040000000000000036
5954,0.44999999999999996,0.27,0.27,0.010000000000000009
5955,0.44999999999999996,0.3,0.0,0.25000000000000006
5956,0.44999999999999996,0.3,0.03,0.22000000000000006
5957,0.44999999999999996,0.3,0.06,0.19000000000000006
5958,0.44999999999999996,0.3,0.09,0.16000000000000006
5959,0.44999999999999996,0.3,0.12,0.13000000000000006
5960,0.44999999999999996,0.3,0.15,0.10000000000000006
5961,0.44999999999999996,0.3,0.18,0.07000000000000006
5962,0.44999999999999996,0.3,0.21,0.04000000000000006
5963,0.44999999999999996,0.3,0.24,0.010000000000000064
5964,0.44999999999999996,0.32999999999999996,0.0,0.22000000000000008
5965,0.44999999999999996,0.32999999999999996,0.03,0.19000000000000009
5966,0.44999999999999996,0.32999999999999996,0.06,0.1600000000000001
5967,0.44999999999999996,0.32999999999999996,0.09,0.1300000000000001
5968,0.44999999999999996,0.32999999999999996,0.12,0.10000000000000009
5969,0.44999999999999996,0.32999999999999996,0.15,0.07000000000000009
5970,0.44999999999999996,0.32999999999999996,0.18,0.04000000000000009
5971,0.44999999999999996,0.32999999999999996,0.21,0.010000000000000092
5972,0.44999999999999996,0.36,0.0,0.19000000000000006
5973,0.44999999999999996,0.36,0.03,0.16000000000000006
5974,0.44999999999999996,0.36,0.06,0.13000000000000006
5975,0.44999999999999996,0.36,0.09,0.10000000000000006
5976,0.44999999999999996,0.36,0.12,0.07000000000000006
5977,0.44999999999999996,0.36,0.15,0.04000000000000006
5978,0.44999999999999996,0.36,0.18,0.010000000000000064
5979,0.44999999999999996,0.39,0.0,0.16000000000000003
5980,0.44999999999999996,0.39,0.03,0.13000000000000003
5981,0.44999999999999996,0.39,0.06,0.10000000000000003
5982,0.44999999999999996,0.39,0.09,0.07000000000000003
5983,0.44999999999999996,0.39,0.12,0.040000000000000036
5984,0.44999999999999996,0.39,0.15,0.010000000000000037
5985,0.44999999999999996,0.42,0.0,0.13000000000000006
5986,0.44999999999999996,0.42,0.03,0.10000000000000006
5987,0.44999999999999996,0.42,0.06,0.07000000000000006
5988,0.44999999999999996,0.42,0.09,0.04000000000000006
5989,0.44999999999999996,0.42,0.12,0.010000000000000064
5990,0.44999999999999996,0.44999999999999996,0.0,0.10000000000000009
5991,0.44999999999999996,0.44999999999999996,0.03,0.07000000000000009
5992,0.44999999999999996,0.44999999999999996,0.06,0.04000000000000009
5993,0.44999999999999996,0.44999999999999996,0.09,0.010000000000000092
5994,0.44999999999999996,0.48,0.0,0.07000000000000006
5995,0.44999999999999996,0.48,0.03,0.04000000000000006
5996,0.44999999999999996,0.48,0.06,0.010000000000000064
5997,0.44999999999999996,0.51,0.0,0.040000000000000036
5998,0.44999999999999996,0.51,0.03,0.010000000000000037
5999,0.44999999999999996,0.54,0.0,0.010000000000000009
6000,0.48,0.0,0.0,0.52
6001,0.48,0.0,0.03,0.49
6002,0.48,0.0,0.06,0.46
6003,0.48,0.0,0.09,0.43000000000000005
6004,0.48,0.0,0.12,0.4
6005,0.48,0.0,0.15,0.37
6006,0.48,0.0,0.18,0.34
6007,0.48,0.0,0.21,0.31000000000000005
6008,0.48,0.0,0.24,0.28
6009,0.48,0.0,0.27,0.25
6010,0.48,0.0,0.3,0.22000000000000003
6011,0.48,0.0,0.32999999999999996,0.19000000000000006
6012,0.48,0.0,0.36,0.16000000000000003
6013,0.48,0.0,0.39,0.13
6014,0.48,0.0,0.42,0.10000000000000003
6015,0.48,0.0,0.44999999999999996,0.07000000000000006
6016,0.48,0.0,0.48,0.040000000000000036
6017,0.48,0.0,0.51,0.010000000000000009
6018,0.48,0.03,0.0,0.49
6019,0.48,0.03,0.03,0.45999999999999996
6020,0.48,0.03,0.06,0.43
6021,0.48,0.03,0.09,0.4
6022,0.48,0.03,0.12,0.37
6023,0.48,0.03,0.15,0.33999999999999997
6024,0.48,0.03,0.18,0.31
6025,0.48,0.03,0.21,0.28
6026,0.48,0.03,0.24,0.25
6027,0.48,0.03,0.27,0.21999999999999997
6028,0.48,0.03,0.3,0.19
6029,0.48,0.03,0.32999999999999996,0.16000000000000003
6030,0.48,0.03,0.36,0.13
6031,0.48,0.03,0.39,0.09999999999999998
6032,0.48,0.03,0.42,0.07
6033,0.48,0.03,0.44999999999999996,0.040000000000000036
6034,0.48,0.03,0.48,0.010000000000000009
6035,0.48,0.06,0.0,0.46
6036,0.48,0.06,0.03,0.43000000000000005
6037,0.48,0.06,0.06,0.4
6038,0.48,0.06,0.09,0.37
6039,0.48,0.06,0.12,0.34
6040,0.48,0.06,0.15,0.31000000000000005
6041,0.48,0.06,0.18,0.28
6042,0.48,0.06,0.21,0.25
6043,0.48,0.06,0.24,0.22000000000000003
6044,0.48,0.06,0.27,0.19
6045,0.48,0.06,0.3,0.16000000000000003
6046,0.48,0.06,0.32999999999999996,0.13000000000000006
6047,0.48,0.06,0.36,0.10000000000000003
6048,0.48,0.06,0.39,0.07
6049,0.48,0.06,0.42,0.040000000000000036
6050,0.48,0.06,0.44999999999999996,0.010000000000000064
6051,0.48,0.09,0.0,0.43000000000000005
6052,0.48,0.09,0.03,0.4
6053,0.48,0.09,0.06,0.37000000000000005
6054,0.48,0.09,0.09,0.3400000000000001
6055,0.48,0.09,0.12,0.31000000000000005
6056,0.48,0.09,0.15,0.28
6057,0.48,0.09,0.18,0.25000000000000006
6058,0.48,0.09,0.21,0.22000000000000006
6059,0.48,0.09,0.24,0.19000000000000006
6060,0.48,0.09,0.27,0.16000000000000003
6061,0.48,0.09,0.3,0.13000000000000006
6062,0.48,0.09,0.32999999999999996,0.10000000000000009
6063,0.48,0.09,0.36,0.07000000000000006
6064,0.48,0.09,0.39,0.040000000000000036
6065,0.48,0.09,0.42,0.010000000000000064
6066,0.48,0.12,0.0,0.4
6067,0.48,0.12,0.03,0.37
6068,0.48,0.12,0.06,0.34
6069,0.48,0.12,0.09,0.31000000000000005
6070,0.48,0.12,0.12,0.28
6071,0.48,0.12,0.15,0.25
6072,0.48,0.12,0.18,0.22000000000000003
6073,0.48,0.12,0.21,0.19000000000000003
6074,0.48,0.12,0.24,0.16000000000000003
6075,0.48,0.12,0.27,0.13
6076,0.48,0.12,0.3,0.10000000000000003
6077,0.48,0.12,0.32999999999999996,0.07000000000000006
6078,0.48,0.12,0.36,0.040000000000000036
6079,0.48,0.12,0.39,0.010000000000000009
6080,0.48,0.15,0.0,0.37
6081,0.48,0.15,0.03,0.33999999999999997
6082,0.48,0.15,0.06,0.31
6083,0.48,0.15,0.09,0.28
6084,0.48,0.15,0.12,0.25
6085,0.48,0.15,0.15,0.22
6086,0.48,0.15,0.18,0.19
6087,0.48,0.15,0.21,0.16
6088,0.48,0.15,0.24,0.13
6089,0.48,0.15,0.27,0.09999999999999998
6090,0.48,0.15,0.3,0.07
6091,0.48,0.15,0.32999999999999996,0.040000000000000036
6092,0.48,0.15,0.36,0.010000000000000009
6093,0.48,0.18,0.0,0.34
6094,0.48,0.18,0.03,0.31000000000000005
6095,0.48,0.18,0.06,0.28
6096,0.48,0.18,0.09,0.25
6097,0.48,0.18,0.12,0.22000000000000003
6098,0.48,0.18,0.15,0.19000000000000003
6099,0.48,0.18,0.18,0.16000000000000003
6100,0.48,0.18,0.21,0.13000000000000003
6101,0.48,0.18,0.24,0.10000000000000003
6102,0.48,0.18,0.27,0.07
6103,0.48,0.18,0.3,0.040000000000000036
6104,0.48,0.18,0.32999999999999996,0.010000000000000064
6105,0.48,0.21,0.0,0.31000000000000005
6106,0.48,0.21,0.03,0.28
6107,0.48,0.21,0.06,0.25000000000000006
6108,0.48,0.21,0.09,0.22000000000000006
6109,0.48,0.21,0.12,0.19000000000000006
6110,0.48,0.21,0.15,0.16000000000000006
6111,0.48,0.21,0.18,0.13000000000000006
6112,0.48,0.21,0.21,0.10000000000000006
6113,0.48,0.21,0.24,0.07000000000000006
6114,0.48,0.21,0.27,0.040000000000000036
6115,0.48,0.21,0.3,0.010000000000000064
6116,0.48,0.24,0.0,0.28
6117,0.48,0.24,0.03,0.25
6118,0.48,0.24,0.06,0.22000000000000003
6119,0.48,0.24,0.09,0.19000000000000003
6120,0.48,0.24,0.12,0.16000000000000003
6121,0.48,0.24,0.15,0.13000000000000003
6122,0.48,0.24,0.18,0.10000000000000003
6123,0.48,0.24,0.21,0.07000000000000003
6124,0.48,0.24,0.24,0.040000000000000036
6125,0.48,0.24,0.27,0.010000000000000009
6126,0.48,0.27,0.0,0.25
6127,0.48,0.27,0.03,0.22
6128,0.48,0.27,0.06,0.19
6129,0.48,0.27,0.09,0.16
6130,0.48,0.27,0.12,0.13
6131,0.48,0.27,0.15,0.1
6132,0.48,0.27,0.18,0.07
6133,0.48,0.27,0.21,0.04000000000000001
6134,0.48,0.27,0.24,0.010000000000000009
6135,0.48,0.3,0.0,0.22000000000000003
6136,0.48,0.3,0.03,0.19000000000000003
6137,0.48,0.3,0.06,0.16000000000000003
6138,0.48,0.3,0.09,0.13000000000000003
6139,0.48,0.3,0.12,0.10000000000000003
6140,0.48,0.3,0.15,0.07000000000000003
6141,0.48,0.3,0.18,0.040000000000000036
6142,0.48,0.3,0.21,0.010000000000000037
6143,0.48,0.32999999999999996,0.0,0.19000000000000006
6144,0.48,0.32999999999999996,0.03,0.16000000000000006
6145,0.48,0.32999999999999996,0.06,0.13000000000000006
6146,0.48,0.32999999999999996,0.09,0.10000000000000006
6147,0.48,0.32999999999999996,0.12,0.07000000000000006
6148,0.48,0.32999999999999996,0.15,0.04000000000000006
6149,0.48,0.32999999999999996,0.18,0.010000000000000064
6150,0.48,0.36,0.0,0.16000000000000003
6151,0.48,0.36,0.03,0.13000000000000003
6152,0.48,0.36,0.06,0.10000000000000003
6153,0.48,0.36,0.09,0.07000000000000003
6154,0.48,0.36,0.12,0.040000000000000036
6155,0.48,0.36,0.15,0.010000000000000037
6156,0.48,0.39,0.0,0.13
6157,0.48,0.39,0.03,0.1
6158,0.48,0.39,0.06,0.07
6159,0.48,0.39,0.09,0.04000000000000001
6160,0.48,0.39,0.12,0.010000000000000009
6161,0.48,0.42,0.0,0.10000000000000003
6162,0.48,0.42,0.03,0.07000000000000003
6163,0.48,0.42,0.06,0.040000000000000036
6164,0.48,0.42,0.09,0.010000000000000037
6165,0.48,0.44999999999999996,0.0,0.07000000000000006
6166,0.48,0.44999999999999996,0.03,0.04000000000000006
6167,0.48,0.44999999999999996,0.06,0.010000000000000064
6168,0.48,0.48,0.0,0.040000000000000036
6169,0.48,0.48,0.03,0.010000000000000037
6170,0.48,0.51,0.0,0.010000000000000009
6171,0.51,0.0,0.0,0.49
6172,0.51,0.0,0.03,0.45999999999999996
6173,0.51,0.0,0.06,0.43
6174,0.51,0.0,0.09,0.4
6175,0.51,0.0,0.12,0.37
6176,0.51,0.0,0.15,0.33999999999999997
6177,0.51,0.0,0.18,0.31
6178,0.51,0.0,0.21,0.28
6179,0.51,0.0,0.24,0.25
6180,0.51,0.0,0.27,0.21999999999999997
6181,0.51,0.0,0.3,0.19
6182,0.51,0.0,0.32999999999999996,0.16000000000000003
6183,0.51,0.0,0.36,0.13
6184,0.51,0.0,0.39,0.09999999999999998
6185,0.51,0.0,0.42,0.07
6186,0.51,0.0,0.44999999999999996,0.040000000000000036
6187,0.51,0.0,0.48,0.010000000000000009
6188,0.51,0.03,0.0,0.45999999999999996
6189,0.51,0.03,0.03,0.42999999999999994
6190,0.51,0.03,0.06,0.39999999999999997
6191,0.51,0.03,0.09,0.37
6192,0.51,0.03,0.12,0.33999999999999997
6193,0.51,0.03,0.15,0.30999999999999994
6194,0.51,0.03,0.18,0.27999999999999997
6195,0.51,0.03,0.21,0.24999999999999997
6196,0.51,0.03,0.24,0.21999999999999997
6197,0.51,0.03,0.27,0.18999999999999995
6198,0.51,0.03,0.3,0.15999999999999998
6199,0.51,0.03,0.32999999999999996,0.13
6200,0.51,0.03,0.36,0.09999999999999998
6201,0.51,0.03,0.39,0.06999999999999995
6202,0.51,0.03,0.42,0.03999999999999998
6203,0.51,0.03,0.44999999999999996,0.010000000000000009
6204,0.51,0.06,0.0,0.43
6205,0.51,0.06,0.03,0.4
6206,0.51,0.06,0.06,0.37
6207,0.51,0.06,0.09,0.33999999999999997
6208,0.51,0.06,0.12,0.31
6209,0.51,0.06,0.15,0.28
6210,0.51,0.06,0.18,0.25
6211,0.51,0.06,0.21,0.22
6212,0.51,0.06,0.24,0.19
6213,0.51,0.06,0.27,0.15999999999999998
6214,0.51,0.06,0.3,0.13
6215,0.51,0.06,0.32999999999999996,0.10000000000000003
6216,0.51,0.06,0.36,0.07
6217,0.51,0.06,0.39,0.03999999999999998
6218,0.51,0.06,0.42,0.010000000000000009
6219,0.51,0.09,0.0,0.4
6220,0.51,0.09,0.03,0.37
6221,0.51,0.09,0.06,0.34
