,X,Y,Z,W,Q,T,time,experiment
24,0.0,0.0,0.0,0.0,1.0,0.0,6.2441431307267585,9
25,0.0,0.0,0.0,0.0,0.0,0.0,7.217945148180491,9
26,0.0,0.0,0.0,0.0,1.0,0.0,7.957658811987649,9
27,0.0,0.0,0.0,1.0,1.0,0.0,8.114688027117664,9
28,0.0,0.0,0.0,0.0,1.0,0.0,8.86235559987702,9
29,0.0,0.0,0.0,0.0,0.0,0.0,9.1317783169196,9
30,0.0,0.0,0.0,0.0,1.0,0.0,9.369200701972558,9
31,0.0,0.0,1.0,0.0,1.0,0.0,9.947150497774095,9
32,0.0,0.0,1.0,1.0,1.0,0.0,10.543739399606018,9
33,0.0,0.0,1.0,0.0,1.0,0.0,10.630866158686688,9
34,0.0,0.0,1.0,0.0,0.0,0.0,10.642816303182316,9
35,0.0,0.0,1.0,0.0,0.0,1.0,11.429135491262256,9
36,0.0,0.0,1.0,0.0,1.0,1.0,11.440991220250075,9
37,0.0,0.0,1.0,0.0,0.0,1.0,11.943862629524892,9
38,1.0,0.0,1.0,0.0,0.0,1.0,11.955043450023979,9
39,1.0,0.0,0.0,0.0,0.0,1.0,12.10166713053251,9
40,1.0,1.0,0.0,0.0,0.0,1.0,12.262677994106294,9
41,1.0,0.0,0.0,0.0,0.0,1.0,13.77270200357039,9
42,1.0,0.0,0.0,0.0,1.0,1.0,13.899678740001711,9
43,1.0,0.0,0.0,0.0,1.0,0.0,14.100525859522426,9
44,1.0,0.0,0.0,1.0,1.0,0.0,14.628157865887747,9
45,1.0,0.0,0.0,0.0,1.0,0.0,14.97448528366816,9
46,1.0,0.0,0.0,1.0,1.0,0.0,15.028816171730194,9
47,1.0,0.0,0.0,1.0,0.0,0.0,15.079080460666123,9
48,1.0,1.0,0.0,1.0,0.0,0.0,15.833202842517561,9
49,1.0,1.0,1.0,1.0,0.0,0.0,15.839492744580673,9
50,1.0,0.0,1.0,1.0,0.0,0.0,16.35566337481189,9
51,1.0,0.0,1.0,0.0,0.0,0.0,16.63588539421709,9
52,1.0,0.0,1.0,1.0,0.0,0.0,16.740886509300626,9
53,1.0,0.0,1.0,0.0,0.0,0.0,16.783345124040423,9
54,1.0,0.0,1.0,1.0,0.0,0.0,17.166719839307166,9
55,1.0,0.0,1.0,1.0,1.0,0.0,17.51160286148821,9
56,1.0,0.0,1.0,1.0,1.0,1.0,17.619602943050573,9
57,1.0,0.0,1.0,1.0,1.0,0.0,18.057912215125942,9
58,1.0,0.0,0.0,1.0,1.0,0.0,18.086066854954282,9
59,1.0,0.0,0.0,1.0,1.0,1.0,18.377936084345155,9
60,1.0,0.0,0.0,1.0,0.0,1.0,18.99613423663349,9
61,0.0,0.0,0.0,1.0,0.0,1.0,19.25993892956538,9
62,0.0,0.0,0.0,1.0,1.0,1.0,19.264689643834277,9
63,0.0,0.0,0.0,1.0,1.0,0.0,19.302382431952793,9
64,0.0,0.0,0.0,1.0,1.0,1.0,19.659243283130166,9
65,0.0,0.0,0.0,1.0,0.0,1.0,19.975714326779702,9
66,0.0,0.0,1.0,1.0,0.0,1.0,20.051895580740343,9
67,0.0,0.0,1.0,1.0,1.0,1.0,20.126788570012653,9
68,0.0,0.0,1.0,0.0,1.0,1.0,21.09640909818079,9
69,0.0,0.0,1.0,0.0,1.0,0.0,21.250682823014575,9
70,0.0,0.0,1.0,1.0,1.0,0.0,22.035464862002616,9
71,0.0,0.0,1.0,1.0,1.0,1.0,22.118343965640534,9
72,0.0,0.0,1.0,1.0,1.0,0.0,22.500009977050482,9
73,0.0,0.0,1.0,0.0,1.0,0.0,23.040152363267897,9
74,1.0,0.0,1.0,0.0,1.0,0.0,23.334320645988324,9
75,1.0,0.0,0.0,0.0,1.0,0.0,23.946471552626296,9
76,0.0,0.0,0.0,0.0,1.0,0.0,24.533940816302692,9
77,0.0,0.0,0.0,0.0,0.0,0.0,24.544283029910307,9
78,0.0,0.0,1.0,0.0,0.0,0.0,25.08372854237365,9
79,0.0,0.0,1.0,0.0,0.0,1.0,25.203055566522625,9
80,0.0,0.0,1.0,0.0,0.0,0.0,25.25884943872267,9
81,1.0,0.0,1.0,0.0,0.0,0.0,25.30740866095801,9
82,0.0,0.0,1.0,0.0,0.0,0.0,27.154690570109178,9
83,0.0,0.0,1.0,1.0,0.0,0.0,28.505438823299126,9
84,0.0,0.0,1.0,0.0,0.0,0.0,28.892804021948294,9
85,1.0,0.0,1.0,0.0,0.0,0.0,29.14346822900916,9
86,1.0,0.0,1.0,0.0,1.0,0.0,29.578624373697437,9
87,1.0,0.0,0.0,0.0,1.0,0.0,30.285883475254074,9
88,1.0,0.0,1.0,0.0,1.0,0.0,30.334528973727135,9
89,0.0,0.0,1.0,0.0,1.0,0.0,30.71463983889502,9
90,1.0,0.0,1.0,0.0,1.0,0.0,31.298677524513977,9
91,1.0,0.0,1.0,1.0,1.0,0.0,31.844874280695002,9
92,1.0,1.0,1.0,1.0,1.0,0.0,31.853820285460284,9
93,1.0,1.0,0.0,1.0,1.0,0.0,31.963360652544342,9
94,1.0,1.0,0.0,1.0,0.0,0.0,33.33380951509695,9
95,1.0,1.0,0.0,0.0,0.0,0.0,33.72438244248234,9
96,1.0,1.0,0.0,0.0,1.0,0.0,34.05348537291833,9
97,1.0,1.0,0.0,0.0,1.0,1.0,34.633665845978555,9
98,1.0,1.0,0.0,0.0,0.0,1.0,34.65786611820572,9
99,1.0,1.0,0.0,0.0,1.0,1.0,34.67080113140212,9
100,1.0,0.0,0.0,0.0,1.0,1.0,37.61349999821091,9
101,1.0,0.0,0.0,0.0,0.0,1.0,38.37362017377778,9
102,1.0,1.0,0.0,0.0,0.0,1.0,38.437856316429965,9
103,0.0,1.0,0.0,0.0,0.0,1.0,38.895272094693404,9
104,1.0,1.0,0.0,0.0,0.0,1.0,39.01246037933261,9
105,1.0,1.0,0.0,0.0,1.0,1.0,43.52109833891481,9
106,1.0,1.0,0.0,0.0,0.0,1.0,43.81082998354545,9
107,0.0,1.0,0.0,0.0,0.0,1.0,44.161651862197694,9
108,0.0,1.0,0.0,0.0,1.0,1.0,44.192525478280594,9
109,1.0,1.0,0.0,0.0,1.0,1.0,45.0038752012462,9
110,0.0,1.0,0.0,0.0,1.0,1.0,45.234777332227615,9
111,0.0,1.0,0.0,0.0,1.0,0.0,45.601924572478275,9
112,1.0,1.0,0.0,0.0,1.0,0.0,45.726930075702974,9
113,1.0,1.0,1.0,0.0,1.0,0.0,45.72895721521146,9
114,0.0,1.0,1.0,0.0,1.0,0.0,46.05221142601154,9
115,0.0,0.0,1.0,0.0,1.0,0.0,46.061796875786996,9
116,0.0,0.0,1.0,0.0,0.0,0.0,46.24092690911212,9
117,0.0,0.0,1.0,0.0,0.0,1.0,46.342059917000476,9
118,0.0,0.0,1.0,0.0,0.0,0.0,46.3437016933565,9
119,0.0,0.0,1.0,1.0,0.0,0.0,46.793635632142866,9
120,0.0,0.0,0.0,1.0,0.0,0.0,46.94669718456193,9
121,0.0,0.0,0.0,1.0,1.0,0.0,47.042984118857056,9
122,0.0,0.0,0.0,0.0,1.0,0.0,47.09568484323619,9
123,0.0,0.0,0.0,0.0,1.0,1.0,47.1668580411792,9
124,0.0,0.0,0.0,1.0,1.0,1.0,47.72034268974139,9
125,1.0,0.0,0.0,1.0,1.0,1.0,47.92182701475913,9
126,1.0,0.0,0.0,0.0,1.0,1.0,48.068825698761366,9
127,1.0,0.0,0.0,0.0,0.0,1.0,48.20447270110475,9
128,1.0,1.0,0.0,0.0,0.0,1.0,49.01400329918776,9
129,1.0,1.0,0.0,0.0,0.0,0.0,49.13321359724925,9
130,1.0,1.0,0.0,0.0,0.0,1.0,49.847931996963894,9
131,1.0,0.0,0.0,0.0,0.0,1.0,49.902087038157624,9
132,1.0,0.0,0.0,0.0,1.0,1.0,50.51182242687753,9
0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10
1,1.0,1.0,1.0,0.0,0.0,0.0,0.6144163157003855,10
2,1.0,1.0,0.0,0.0,0.0,0.0,0.6155589051936275,10
3,1.0,1.0,1.0,0.0,0.0,0.0,0.7257227381220773,10
4,1.0,1.0,0.0,0.0,0.0,0.0,1.6958284903043332,10
5,1.0,1.0,0.0,0.0,1.0,0.0,2.046771105601784,10
6,1.0,1.0,1.0,0.0,1.0,0.0,2.0872168022278057,10
7,1.0,1.0,1.0,0.0,1.0,1.0,2.1064978006018666,10
8,1.0,1.0,1.0,1.0,1.0,1.0,2.334100209992877,10
9,1.0,1.0,0.0,1.0,1.0,1.0,3.0007676974255357,10
10,1.0,0.0,0.0,1.0,1.0,1.0,3.168504900211861,10
11,1.0,0.0,0.0,0.0,1.0,1.0,3.183448881613495,10
12,1.0,0.0,0.0,0.0,1.0,0.0,3.8935904923121534,10
13,1.0,1.0,0.0,0.0,1.0,0.0,3.934932084134436,10
14,0.0,1.0,0.0,0.0,1.0,0.0,4.891354729850684,10
15,0.0,1.0,1.0,0.0,1.0,0.0,5.65507029161054,10
16,0.0,0.0,1.0,0.0,1.0,0.0,6.652756651743913,10
17,1.0,0.0,1.0,0.0,1.0,0.0,6.663727999278433,10
18,1.0,1.0,1.0,0.0,1.0,0.0,6.806181423850813,10
19,0.0,1.0,1.0,0.0,1.0,0.0,6.810616036832027,10
20,1.0,1.0,1.0,0.0,1.0,0.0,7.059696049770914,10
21,0.0,1.0,1.0,0.0,1.0,0.0,7.172798805764361,10
22,1.0,1.0,1.0,0.0,1.0,0.0,7.862569141099181,10
23,1.0,1.0,1.0,0.0,0.0,0.0,8.32186627010101,10
24,1.0,1.0,1.0,1.0,0.0,0.0,8.718173106937849,10
25,1.0,1.0,1.0,1.0,1.0,0.0,9.034209880817782,10
26,1.0,1.0,0.0,1.0,1.0,0.0,9.317059983901107,10
27,0.0,1.0,0.0,1.0,1.0,0.0,9.6595614647468,10
28,1.0,1.0,0.0,1.0,1.0,0.0,9.922290274292873,10
29,1.0,1.0,0.0,0.0,1.0,0.0,10.102292135745547,10
30,1.0,1.0,0.0,0.0,0.0,0.0,10.146042081584332,10
31,1.0,1.0,0.0,0.0,1.0,0.0,10.526369499508936,10
32,1.0,1.0,0.0,1.0,1.0,0.0,11.586592845778691,10
33,1.0,1.0,0.0,1.0,0.0,0.0,12.732930086957094,10
34,0.0,1.0,0.0,1.0,0.0,0.0,13.41580070808381,10
35,0.0,1.0,0.0,1.0,1.0,0.0,14.029221930154435,10
36,1.0,1.0,0.0,1.0,1.0,0.0,15.309063650757432,10
37,1.0,1.0,0.0,0.0,1.0,0.0,18.774760116210135,10
38,1.0,1.0,0.0,0.0,0.0,0.0,18.956978004193136,10
39,1.0,0.0,0.0,0.0,0.0,0.0,19.205898372955595,10
40,1.0,0.0,0.0,0.0,1.0,0.0,19.596743234637643,10
41,0.0,0.0,0.0,0.0,1.0,0.0,19.751303409188246,10
42,0.0,0.0,0.0,1.0,1.0,0.0,19.804759934570516,10
43,0.0,0.0,1.0,1.0,1.0,0.0,19.90472102189874,10
44,0.0,0.0,1.0,1.0,1.0,1.0,20.124005427942688,10
45,0.0,0.0,1.0,1.0,1.0,0.0,20.227399633265197,10
46,0.0,0.0,1.0,0.0,1.0,0.0,20.920354288346616,10
47,1.0,0.0,1.0,0.0,1.0,0.0,21.598779790676375,10
48,1.0,0.0,1.0,0.0,0.0,0.0,22.126101505124478,10
49,1.0,0.0,1.0,1.0,0.0,0.0,22.20149532786343,10
50,1.0,0.0,1.0,1.0,0.0,1.0,22.595469223527925,10
51,1.0,1.0,1.0,1.0,0.0,1.0,22.84477609739828,10
52,1.0,1.0,1.0,1.0,1.0,1.0,23.40835778132967,10
53,1.0,1.0,1.0,1.0,1.0,0.0,23.54005114228573,10
54,1.0,1.0,1.0,1.0,0.0,0.0,23.66040863663738,10
55,1.0,1.0,1.0,1.0,0.0,1.0,24.008207391322163,10
56,1.0,1.0,1.0,1.0,0.0,0.0,24.233078954321964,10
57,0.0,1.0,1.0,1.0,0.0,0.0,25.52511377614465,10
58,0.0,1.0,1.0,1.0,0.0,1.0,25.544907973328506,10
59,1.0,1.0,1.0,1.0,0.0,1.0,27.001677225391425,10
60,1.0,1.0,0.0,1.0,0.0,1.0,27.49778231986559,10
61,1.0,1.0,0.0,1.0,0.0,0.0,28.152016098223438,10
62,1.0,1.0,0.0,1.0,1.0,0.0,28.4777330982649,10
63,1.0,0.0,0.0,1.0,1.0,0.0,29.20543621758029,10
64,1.0,0.0,0.0,1.0,0.0,0.0,29.704353673481588,10
65,1.0,1.0,0.0,1.0,0.0,0.0,30.28788647197113,10
66,1.0,1.0,1.0,1.0,0.0,0.0,30.448629731759166,10
67,1.0,1.0,0.0,1.0,0.0,0.0,30.828622969600502,10
68,0.0,1.0,0.0,1.0,0.0,0.0,31.804706479097753,10
69,0.0,1.0,0.0,0.0,0.0,0.0,32.05465723873648,10
70,0.0,0.0,0.0,0.0,0.0,0.0,32.65806033230114,10
71,1.0,0.0,0.0,0.0,0.0,0.0,32.82693293681236,10
72,1.0,0.0,1.0,0.0,0.0,0.0,32.85420269307032,10
73,1.0,0.0,1.0,0.0,1.0,0.0,33.421891685021315,10
74,1.0,0.0,1.0,0.0,0.0,0.0,33.61007354129949,10
75,1.0,1.0,1.0,0.0,0.0,0.0,33.7973916296921,10
76,1.0,1.0,1.0,0.0,0.0,1.0,34.008825652507085,10
77,1.0,1.0,1.0,0.0,0.0,0.0,34.405104937758,10
78,1.0,1.0,1.0,0.0,0.0,1.0,34.9169468228616,10
79,1.0,1.0,1.0,0.0,0.0,0.0,35.45984704260974,10
80,1.0,1.0,1.0,0.0,1.0,0.0,35.490085527348704,10
81,1.0,1.0,1.0,0.0,0.0,0.0,35.49919259507943,10
82,1.0,1.0,1.0,0.0,0.0,1.0,36.27893883731042,10
83,1.0,1.0,0.0,0.0,0.0,1.0,36.52072564268371,10
84,1.0,1.0,0.0,0.0,1.0,1.0,37.23913362818964,10
85,0.0,1.0,0.0,0.0,1.0,1.0,38.21999273500735,10
86,1.0,1.0,0.0,0.0,1.0,1.0,38.26925459600968,10
87,1.0,0.0,0.0,0.0,1.0,1.0,38.36400086835644,10
88,1.0,0.0,0.0,1.0,1.0,1.0,39.64856442795105,10
89,1.0,0.0,0.0,0.0,1.0,1.0,39.68212992186601,10
90,1.0,0.0,0.0,1.0,1.0,1.0,40.75068682037894,10
91,1.0,0.0,0.0,0.0,1.0,1.0,40.83426349853438,10
92,1.0,0.0,0.0,0.0,0.0,1.0,40.888360764344135,10
93,1.0,0.0,0.0,0.0,0.0,0.0,41.40847884461219,10
94,1.0,0.0,0.0,0.0,0.0,1.0,41.803484354587404,10
95,0.0,0.0,0.0,0.0,0.0,1.0,41.83980697021699,10
96,0.0,0.0,0.0,0.0,1.0,1.0,42.74965200214835,10
97,0.0,0.0,0.0,1.0,1.0,1.0,43.403578552153135,10
98,0.0,0.0,0.0,0.0,1.0,1.0,43.4773306976451,10
99,0.0,0.0,0.0,1.0,1.0,1.0,44.13164897834119,10
100,0.0,0.0,0.0,0.0,1.0,1.0,45.08030593150246,10
101,0.0,0.0,0.0,0.0,0.0,1.0,45.212178710082654,10
102,1.0,0.0,0.0,0.0,0.0,1.0,45.30927143630597,10
103,1.0,0.0,0.0,1.0,0.0,1.0,45.3393275905978,10
104,1.0,0.0,0.0,0.0,0.0,1.0,45.57162332711795,10
105,1.0,0.0,1.0,0.0,0.0,1.0,45.87948250181579,10
106,1.0,0.0,1.0,1.0,0.0,1.0,46.0215649789085,10
107,1.0,0.0,1.0,1.0,0.0,0.0,46.1721486687352,10
108,1.0,1.0,1.0,1.0,0.0,0.0,46.547314397490744,10
109,1.0,0.0,1.0,1.0,0.0,0.0,46.694922403959325,10
110,1.0,0.0,1.0,0.0,0.0,0.0,46.942639300835104,10
111,1.0,0.0,1.0,0.0,1.0,0.0,47.19302293386234,10
112,1.0,0.0,1.0,0.0,0.0,0.0,47.903097864430215,10
113,0.0,0.0,1.0,0.0,0.0,0.0,48.09310009068983,10
114,1.0,0.0,1.0,0.0,0.0,0.0,48.603612014121815,10
115,1.0,0.0,1.0,0.0,1.0,0.0,48.66882299885896,10
116,1.0,0.0,1.0,0.0,0.0,0.0,48.68279767333863,10
117,1.0,0.0,0.0,0.0,0.0,0.0,49.13264793312767,10
118,0.0,0.0,0.0,0.0,0.0,0.0,49.2316493443229,10
119,1.0,0.0,0.0,0.0,0.0,0.0,50.320258385174206,10
